Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
0.84,1958.72,1,30,1,1,0,0,0,0,0,1,0,0,0,7
2.25,4758.5,1,29,1,1,0,0,0,1,1,1,0,1,1,10
2.8,1891.67,1,28,1,1,0,0,1,1,1,1,0,1,1,5
0.28,7.49,1,35,1,1,0,0,1,0,1,1,0,0,0,7
17.06,1428.06,1,28,1,1,0,0,0,0,0,1,0,0,0,6
5.31,4606.31,1,32,1,1,0,1,0,1,1,1,1,1,1,9
15.18,3857.41,1,34,1,1,0,1,0,1,1,1,1,1,1,8
6.48,20418.15,1,31,1,1,0,1,0,0,0,1,1,0,0,4
10.13,6144.81,1,43,0,1,0,0,0,0,1,1,0,0,0,6
0.17,16.11,1,36,0,1,0,0,0,0,1,1,0,0,0,1
1.21,10.42,1,44,0,1,0,0,0,0,0,1,0,0,0,7
2.95,477.95,1,43,0,1,0,0,0,0,0,1,0,0,0,6
6.33,3226.23,1,40,0,1,0,0,0,0,0,1,0,0,0,7
3.24,832.76,1,45,0,1,0,0,0,0,1,1,0,0,0,1
0.58,23.97,1,45,0,1,0,0,0,0,0,1,0,0,0,6
4.18,102.56,1,42,0,1,0,0,0,0,0,1,0,0,0,7
0.35,10.44,1,41,0,1,0,0,0,0,0,1,0,0,0,6
0.13,10.82,1,41,0,1,0,0,0,0,0,1,0,0,0,6
0.9,15.34,1,41,0,1,0,0,0,0,0,1,0,0,0,8
0.18,11.85,1,44,0,1,0,0,0,0,1,1,0,0,0,9
39.99,4960.97,1,38,0,1,0,0,0,0,0,1,0,0,0,6
3.01,342.89,1,42,0,1,0,0,0,0,0,1,0,0,0,7
1.57,2179.72,1,41,0,1,0,0,0,0,0,1,0,0,0,3
0.21,10,1,44,0,1,0,0,0,0,0,1,0,0,0,6
0.09,1.85,1,38,0,1,0,0,0,0,1,1,0,0,0,9
7.89,1090.97,1,45,0,1,0,0,0,0,0,1,0,0,0,8
33.32,2622.58,1,42,0,1,0,0,0,0,0,1,0,0,0,7
17.85,6484.52,1,44,0,1,0,0,0,0,0,1,0,0,0,6
2.53,1144,1,44,0,1,0,0,0,0,0,1,0,0,0,7
0.33,48.29,1,36,0,1,0,0,0,0,0,1,0,0,0,8
0.58,388.88,1,42,0,1,0,0,0,0,0,1,0,0,0,9
5.51,6014,1,44,0,1,0,0,0,0,1,1,0,0,0,8
4.32,2060.63,1,38,0,1,0,0,0,0,1,1,0,0,0,3
0.75,216.24,1,37,1,1,0,0,0,0,0,1,0,0,0,14
2.71,1098.78,1,42,1,1,0,0,1,0,0,1,0,0,0,14
4.21,250.34,1,36,1,1,0,0,0,0,0,1,0,0,0,2
1.49,9192.03,0,39,1,0,1,1,1,1,1,1,1,1,1,6
0.26,14.24,1,44,1,1,0,0,0,0,0,1,0,0,0,4
11.7,7892.33,1,45,1,1,1,1,0,1,0,1,1,1,1,16
13.66,7350,1,44,0,1,0,0,1,0,1,1,0,0,0,14
2.29,9848.27,1,38,1,1,0,1,1,0,0,1,1,0,0,14
13.68,3218.46,1,38,0,1,0,0,0,0,1,1,0,0,0,11
3.57,2662.76,1,36,0,1,0,0,0,0,1,1,0,0,0,8
0.17,13.83,1,36,1,1,0,0,0,0,0,1,0,0,0,15
4.28,524.96,1,41,1,1,0,0,0,0,1,1,0,0,0,14
1.37,1336.39,1,45,1,1,0,0,0,0,0,1,0,0,0,3
1.48,333.66,1,44,1,1,0,0,0,0,0,1,0,0,0,8
1.94,930.28,1,40,0,1,0,0,0,0,0,1,0,0,0,3
25.03,11248,1,36,1,1,0,1,0,0,1,1,1,0,0,10
2.98,2272.07,1,44,1,1,1,0,0,1,0,1,0,1,1,14
6.21,2598.84,1,39,1,1,0,0,1,0,0,1,0,0,0,8
1.18,314.11,1,45,1,1,1,0,0,0,0,1,0,0,0,15
13.28,4374.66,1,44,1,1,1,0,0,1,0,1,0,1,1,14
0.81,3491.43,1,45,1,1,0,1,0,0,0,1,1,0,0,11
2.89,12496.17,1,42,1,1,0,1,1,1,0,1,1,1,1,5
14.55,12631.27,1,42,1,1,0,0,1,0,0,1,0,0,0,9
6.36,444.81,1,44,1,1,0,0,0,1,1,1,0,1,1,10
2.94,296.46,1,45,0,1,0,0,1,0,1,1,0,0,0,12
0.73,632,1,43,1,1,0,0,0,0,1,1,0,0,0,9
0.12,344.65,1,43,1,1,1,0,0,0,1,1,0,0,0,4
0.56,628.67,1,37,1,1,0,0,0,0,0,1,0,0,0,12
0.57,238.36,1,41,1,1,0,0,0,1,1,1,0,1,1,14
1.63,290.38,1,41,1,1,1,0,0,1,1,1,0,1,1,9
5.11,6261.73,1,45,1,1,1,1,0,0,0,1,1,0,0,16
2.74,516.48,1,40,1,1,1,0,0,0,1,1,0,0,0,8
0.18,11.12,1,57,0,1,0,0,0,0,0,1,0,0,0,7
0.93,496.37,1,55,0,1,0,0,0,0,0,1,0,0,0,7
6.28,11915.06,1,56,0,1,0,0,0,0,0,1,0,0,0,9
1.84,1178.16,1,52,0,1,0,0,0,0,1,1,0,0,0,7
1.74,820.07,1,46,0,1,0,0,0,0,0,1,0,0,0,6
4.21,1032.89,1,59,0,1,0,0,0,0,0,1,0,0,0,6
24.57,40800.48,1,59,0,1,0,0,0,1,0,1,0,1,1,7
0.55,8.93,1,56,0,1,0,0,0,0,0,1,0,0,0,8
5.16,1096.73,1,51,0,1,0,0,0,0,0,1,0,0,0,6
4.11,7510.4,1,61,0,1,0,0,0,0,1,1,0,0,0,9
0.3,9.35,1,52,0,1,0,0,0,0,0,1,0,0,0,8
0.7,8.16,1,58,0,1,0,0,0,0,1,1,0,0,0,6
1.46,1504.05,1,61,0,1,0,0,0,0,1,1,0,0,0,9
0.05,6.54,1,50,0,1,0,0,0,0,1,1,0,0,0,8
0.19,8.55,1,64,0,1,0,0,0,0,1,1,0,0,0,5
1.62,2467.5,1,51,0,1,0,0,0,0,0,1,0,0,0,8
0.27,9.71,1,58,0,1,0,0,0,0,0,1,0,0,0,7
0.2,11.28,1,58,0,1,0,0,0,0,0,1,0,0,0,7
0.25,25.56,1,63,0,1,0,0,0,0,1,1,0,0,0,6
1.62,5978.54,1,48,0,1,0,0,0,0,0,1,0,0,0,6
0.88,192.34,1,60,0,1,0,0,0,0,1,1,0,0,0,7
3.24,330.32,1,58,0,1,0,0,0,0,1,1,0,0,0,3
0.43,10.53,1,55,0,1,0,0,0,0,0,1,0,0,0,9
0.87,266.65,1,57,0,1,0,0,0,0,1,1,0,0,0,7
3.22,7.52,1,65,0,1,0,0,0,0,0,1,0,0,0,6
1.27,9.6,1,49,0,1,0,0,0,0,0,1,0,0,0,7
1.45,952.44,1,49,0,1,0,0,0,0,1,1,0,0,0,7
1.98,842.21,1,64,0,1,0,0,0,0,1,1,0,0,0,8
2.22,448.74,1,47,0,1,0,0,0,0,0,1,0,0,0,8
1.66,111.84,1,48,0,1,0,0,0,0,0,1,0,0,0,8
0.25,24.66,1,65,0,1,0,0,0,0,0,1,0,0,0,3
0.66,5.8,1,58,0,1,0,0,0,0,0,1,0,0,0,6
0.22,17.28,1,48,0,1,0,0,0,0,1,1,0,0,0,9
0.93,14.74,1,65,0,1,0,0,0,0,0,1,0,0,0,6
1.74,254.93,1,65,0,1,0,0,0,0,0,1,0,0,0,6
3.39,462.91,1,50,1,1,1,0,1,1,0,1,0,1,1,12
0.82,54.5,1,61,1,1,0,0,0,0,1,1,0,0,0,8
2.47,2374.02,1,47,1,1,1,0,0,0,0,1,0,0,0,10
1.17,136.48,1,65,1,1,0,0,0,1,1,1,0,1,1,16
2.36,2496,1,57,0,1,1,0,0,0,1,1,0,0,0,8
3.97,2234.5,1,53,1,1,0,0,0,1,0,1,0,1,1,9
0.1,14.69,1,59,1,1,1,0,1,0,0,1,0,0,0,9
0.09,5.73,1,60,1,1,0,0,0,0,0,1,0,0,0,16
5.76,612.53,1,58,1,1,0,0,0,1,1,1,0,1,1,15
10.05,9086.83,1,56,1,1,0,1,0,0,1,1,1,0,0,6
4.5,4070.49,1,55,0,1,0,1,1,0,1,1,1,0,0,6
2.45,1525.88,1,46,1,1,0,0,0,0,0,1,0,0,0,11
0.29,22.3,1,63,1,1,0,0,0,0,0,1,0,0,0,16
0.22,39.1,1,53,1,1,1,0,0,0,1,1,0,0,0,7
1.79,728.91,1,60,1,1,0,0,0,0,1,1,0,0,0,12
2.61,598.13,1,64,1,1,0,0,0,0,0,1,0,0,0,5
0.29,74.68,1,62,1,1,0,0,0,0,0,1,0,0,0,8
0.36,200,1,56,1,1,0,0,1,1,0,1,0,1,1,15
0.96,932.68,1,55,1,1,0,0,1,0,0,1,0,0,0,7
1.18,2568.29,1,60,1,1,0,0,0,0,0,1,0,0,0,10
5.87,2900.76,1,48,1,1,1,1,0,0,0,1,1,0,0,9
5.11,8842.28,1,56,1,1,0,1,0,0,1,1,1,0,0,5
6.74,1234.67,1,49,1,1,1,0,0,0,1,1,0,0,0,13
0.31,54.14,1,48,1,1,0,0,0,1,0,1,0,1,1,10
18.06,3916.48,1,46,0,1,0,0,0,1,1,1,0,1,1,14
0.16,10.13,1,53,1,1,0,0,0,0,0,1,0,0,0,9
1.28,6053.39,1,51,1,1,0,1,0,0,1,1,1,0,0,15
2.41,165.54,1,53,1,1,0,0,0,0,1,1,0,0,0,15
0.52,10.02,1,49,1,1,1,0,1,0,0,1,0,0,0,12
3.28,9642.07,1,53,1,1,0,1,1,1,0,1,1,1,1,8
0.06,1.6,1,57,1,1,1,0,0,0,1,1,0,0,0,7
2.39,4895.27,1,47,1,1,1,1,1,0,0,1,1,0,0,6
2.7,4480.81,1,49,0,1,0,0,0,0,0,1,0,0,0,7
11.77,1508.44,1,48,1,1,0,0,0,1,0,1,0,1,1,10
0.74,124.14,1,64,1,1,1,0,0,1,1,1,0,1,1,11
0.12,15.49,1,50,1,1,0,0,0,0,0,1,0,0,0,5
8.3,1782.05,1,52,1,1,0,0,0,0,1,1,0,0,0,12
3.37,1449.48,1,47,1,1,0,0,1,0,0,1,0,0,0,16
0.16,89.19,1,65,1,1,1,0,1,1,1,1,0,1,1,16
4.49,44510,0,56,1,0,1,1,1,1,0,1,1,1,1,13
0.78,40.38,1,59,0,1,0,0,1,0,0,1,0,0,0,7
1.49,758.3,1,55,1,1,0,0,1,0,0,1,0,0,0,5
0.1,8.82,1,63,1,1,0,0,1,0,0,1,0,0,0,14
2.7,22.78,1,49,1,1,0,0,0,0,0,1,0,0,0,6
5.36,2294.97,1,55,1,1,0,0,0,0,1,1,0,0,0,5
8.34,10190.45,1,55,1,1,1,0,0,1,0,1,0,1,1,12
1.07,4567.14,1,51,1,1,0,1,1,0,0,1,1,0,0,16
1.39,842.6,1,48,1,1,0,0,0,0,1,1,0,0,0,3
1.36,106.16,1,47,1,1,0,0,0,0,1,1,0,0,0,7
0.29,10.96,1,59,1,1,0,0,0,0,0,1,0,0,0,10
6.51,18027.59,1,59,1,1,0,1,0,1,0,1,1,1,1,13
9.61,8329.09,1,49,0,1,0,1,1,0,0,1,1,0,0,9
0.92,13,1,51,1,1,0,0,1,0,1,1,0,0,0,14
4.72,566.08,1,48,1,1,0,0,1,0,0,1,0,0,0,7
2.2,2248.97,1,47,1,1,0,1,0,0,1,1,1,0,0,9
4.54,18503.36,1,56,1,1,1,1,0,1,1,1,1,1,1,11
0.13,12.03,1,64,1,1,0,0,0,0,0,1,0,0,0,8
6.04,427.19,1,46,1,1,1,0,0,1,0,1,0,1,1,12
0.8,2442.75,1,47,0,1,0,0,0,0,0,1,0,0,0,5
0.18,10.06,1,70,0,1,0,0,0,0,1,1,0,0,0,9
2.2,100.16,1,68,0,1,0,0,0,0,1,1,0,0,0,10
2.53,6017.73,1,68,1,1,1,0,0,1,0,1,0,1,1,9
0.14,12.81,1,35,0,1,0,0,0,0,1,1,0,0,0,7
0.12,9.74,1,28,0,1,0,0,0,0,0,1,0,0,0,5
21.46,2717.81,1,27,1,1,0,0,1,0,1,1,0,0,0,4
2.21,216.33,1,33,1,1,0,0,0,0,0,1,0,0,0,5
0.67,739.5,1,31,1,1,0,0,0,1,0,1,0,1,1,11
3.77,1879.71,1,32,1,1,0,1,0,1,1,1,1,1,1,11
0.35,50.35,1,35,1,1,0,0,0,0,1,1,0,0,0,4
8.62,11749,1,27,1,1,0,1,0,0,1,1,1,0,0,8
0.72,8735.85,1,26,1,1,1,1,1,1,1,1,1,1,1,7
7.01,5871.98,1,28,1,1,0,0,1,1,1,1,0,1,1,7
0.33,9.02,1,31,1,1,0,0,0,0,0,1,0,0,0,4
4.35,990.09,1,44,0,1,0,0,0,0,0,1,0,0,0,3
0.79,2086.21,1,45,0,1,0,0,0,0,1,1,0,0,0,9
2.49,1476.19,1,39,0,1,0,0,0,0,0,1,0,0,0,3
0.44,626.56,1,36,1,1,0,0,0,0,0,1,0,0,0,6
0.18,80.01,1,43,0,1,0,0,0,0,1,1,0,0,0,8
4.78,7138.72,1,42,0,1,0,1,0,0,1,1,1,0,0,10
0.57,5858.69,1,42,1,1,0,1,0,1,1,1,1,1,1,9
4.04,1671.17,1,39,1,1,0,0,0,1,1,1,0,1,1,12
1.17,1534.36,1,39,1,1,0,0,1,0,1,1,0,0,0,14
0.81,3040,1,41,1,1,0,1,1,0,0,1,1,0,0,15
6.53,4234.51,1,40,1,1,0,1,0,0,0,1,1,0,0,9
1.68,3477.42,1,43,1,1,0,1,0,0,0,1,1,0,0,12
2.04,8296.89,1,39,1,1,0,1,1,0,0,1,1,0,0,11
5.58,11339,1,45,1,1,1,1,1,0,0,1,1,0,0,9
1.34,2254.19,1,36,1,1,0,0,0,1,0,1,0,1,1,11
0.7,65.79,1,38,0,1,0,0,0,0,1,1,0,0,0,8
0.36,11.09,1,44,1,1,0,0,0,0,0,1,0,0,0,9
0.2,158.4,1,41,1,1,0,0,1,0,0,1,0,0,0,8
7.95,17596,1,38,1,1,0,1,0,1,1,1,1,1,1,8
1.44,24.84,1,44,1,1,0,0,1,0,1,1,0,0,0,0
2.69,1249.45,1,40,1,1,0,1,1,0,0,1,1,0,0,15
0.89,172.12,1,40,1,1,0,0,0,1,1,1,0,1,1,11
2.69,855.57,1,41,1,1,0,0,0,1,1,1,0,1,1,8
2.22,248.62,1,55,0,1,0,0,0,0,0,1,0,0,0,8
11.62,3518.84,1,52,0,1,0,0,0,0,1,1,0,0,0,10
1.31,1921.21,1,47,0,1,0,0,0,0,0,1,0,0,0,6
0.25,7.46,1,47,0,1,0,0,0,0,0,1,0,0,0,6
0.36,10.36,1,51,0,1,0,0,0,0,0,1,0,0,0,6
2.49,1496.4,1,48,0,1,1,0,0,0,1,1,0,0,0,9
0.32,2.55,1,59,0,1,0,0,0,0,1,1,0,0,0,7
5.29,2832.7,1,56,0,1,0,0,0,0,1,1,0,0,0,8
0.63,21.99,1,55,0,1,0,0,0,0,0,1,0,0,0,8
7.75,3604.36,1,51,0,1,0,0,0,0,0,1,0,0,0,7
0.16,11.74,1,55,0,1,0,0,0,0,1,1,0,0,0,6
4.32,1343.39,1,50,0,1,0,0,0,0,0,1,0,0,0,9
0.26,8.01,1,46,0,1,0,0,0,0,0,1,0,0,0,7
3.5,5972,1,48,0,1,0,0,0,0,0,1,0,0,0,6
1.31,12.4,1,52,0,1,0,0,0,0,1,1,0,0,0,8
0.64,960.14,1,50,0,1,0,0,0,0,1,1,0,0,0,10
0.13,13.02,1,46,0,1,0,0,0,0,0,1,0,0,0,6
1.78,235.43,1,46,0,1,0,0,0,0,0,1,0,0,0,5
3.4,1405.26,1,56,0,1,0,0,0,0,1,1,0,0,0,7
0.43,10.34,1,63,0,1,0,0,0,0,1,1,0,0,0,6
0.21,19.47,1,49,0,1,0,0,0,0,0,1,0,0,0,8
0.59,448.68,1,64,0,1,0,0,0,0,0,1,0,0,0,6
2.88,251.3,1,63,0,1,0,0,0,0,1,1,0,0,0,9
1.05,9.91,1,64,1,1,0,0,1,0,1,1,0,0,0,7
4.3,1682.34,1,46,1,1,0,0,0,0,1,1,0,0,0,7
6.79,12113.92,1,47,1,1,1,1,0,1,1,1,1,1,1,14
2.85,1379.43,1,48,1,1,0,0,0,1,1,1,0,1,1,14
2.78,7036.25,1,52,1,1,1,0,0,1,1,1,0,1,1,11
7.48,20010,1,50,1,1,1,0,1,1,0,1,0,1,1,6
0.09,7.45,1,63,1,1,0,0,0,0,0,1,0,0,0,13
11.54,36611.9,0,63,1,0,0,1,1,1,1,1,1,1,1,6
1.61,1068.94,1,52,1,1,1,0,1,1,1,1,0,1,1,16
0.1,4.93,1,65,1,1,0,0,1,0,1,1,0,0,0,13
8.14,10490.53,1,49,1,1,0,1,1,0,0,1,1,0,0,5
0.48,4.77,1,61,1,1,0,0,1,0,0,1,0,0,0,9
3.18,1578.52,1,52,1,1,0,0,0,0,0,1,0,0,0,14
3.48,894.29,1,59,1,1,0,0,0,0,1,1,0,0,0,11
2.95,415.15,1,57,1,1,0,0,0,1,1,1,0,1,1,12
28.84,31076,1,46,1,1,0,1,0,1,1,1,1,1,1,7
0.61,90.39,1,53,1,1,1,0,0,1,0,1,0,1,1,12
4.47,1564.22,1,46,1,1,0,1,0,0,1,1,1,0,0,6
0.12,8.82,1,47,0,1,1,0,0,0,0,1,0,0,0,3
4.42,7293.1,1,54,1,1,0,0,1,1,0,1,0,1,1,14
1.77,1138.36,1,51,1,1,0,1,1,0,0,1,1,0,0,15
3.29,1350.79,1,49,1,1,1,0,1,0,0,1,0,0,0,8
8.19,5304.63,1,62,1,1,0,0,0,0,1,1,0,0,0,9
3.27,100.32,1,58,1,1,1,0,0,1,1,1,0,1,1,14
2.3,1255.92,1,47,1,1,0,0,1,1,1,1,0,1,1,14
0.86,311.95,1,55,1,1,1,0,0,1,1,1,0,1,1,15
0.34,419.35,1,49,1,1,0,0,1,1,1,1,0,1,1,15
1.02,539.22,1,47,1,1,0,0,0,1,1,1,0,1,1,12
2.43,2048.55,1,58,1,1,0,0,0,0,1,1,0,0,0,6
5.9,2134.96,1,54,1,1,0,0,0,1,1,1,0,1,1,14
3.74,4332.51,1,60,1,1,1,0,0,0,0,1,0,0,0,14
0.15,11.41,1,67,1,1,0,0,0,0,0,1,0,0,0,9
0.85,57.55,1,66,0,1,0,0,1,1,1,1,0,1,1,10
0.18,10.35,1,35,1,1,0,0,1,0,0,1,0,0,0,14
13.58,4182.11,1,34,1,1,0,1,0,0,0,1,1,0,0,8
4.21,7130.28,1,31,1,1,0,0,0,1,1,1,0,1,1,11
0.9,2862.25,1,27,1,1,1,1,0,0,1,1,1,0,0,1
2.03,79.13,1,33,1,1,0,0,0,0,1,1,0,0,0,1
2.94,2334.49,1,30,1,1,0,1,0,1,0,1,1,1,1,6
1.07,240.99,1,38,0,1,0,0,0,0,0,1,0,0,0,8
1.91,374.2,1,45,0,1,0,0,0,0,1,1,0,0,0,8
3.26,278.61,1,38,0,1,0,0,0,0,1,1,0,0,0,8
0.97,66.88,1,38,0,1,0,0,0,0,1,1,0,0,0,7
0.68,21.81,1,38,0,1,0,0,0,0,1,1,0,0,0,6
12.25,7088,1,39,1,1,0,1,0,0,1,1,1,0,0,9
3.94,5220.36,1,38,1,1,0,1,1,0,0,1,1,0,0,8
3.05,2026.93,1,43,1,1,1,0,0,0,1,1,0,0,0,16
2.47,5016.48,1,44,1,1,0,1,0,0,1,1,1,0,0,9
1.12,1446.93,1,42,1,1,0,0,0,0,1,1,0,0,0,16
22.06,21280,0,42,1,0,0,1,0,1,1,0,1,1,1,7
9.64,7250.02,1,39,1,1,0,1,0,0,0,1,1,0,0,3
4.55,1348.59,1,38,1,1,0,0,0,0,1,1,0,0,0,8
0.61,177.65,1,36,1,1,0,0,1,1,1,1,0,1,1,8
3.87,2316.13,1,42,1,1,0,0,1,0,0,1,0,0,0,13
3.72,3786.17,1,42,1,1,1,0,1,1,0,1,0,1,1,8
1.9,5749.47,1,39,1,1,0,1,0,1,1,1,1,1,1,9
0.11,3.24,1,50,0,1,0,0,0,0,0,1,0,0,0,9
0.89,39.74,1,53,0,1,0,0,0,0,1,1,0,0,0,10
5.21,3273.11,1,48,0,1,0,0,0,0,1,1,0,0,0,7
1.71,2228.32,1,49,0,1,0,0,0,0,0,1,0,0,0,9
1.5,994.46,1,57,0,1,0,0,0,0,0,1,0,0,0,7
0.38,292.61,1,60,0,1,0,0,0,0,1,1,0,0,0,10
17.63,10092.5,1,55,0,1,0,0,0,0,1,1,0,0,0,7
7.1,12389.2,1,49,0,1,0,0,0,0,1,1,0,0,0,9
9.19,4574.67,1,60,0,1,0,0,0,1,0,1,0,1,1,7
1.01,1376.49,1,52,1,1,0,0,0,0,0,1,0,0,0,12
3.33,383.98,1,54,1,1,1,0,0,1,1,1,0,1,1,10
4.3,5182.52,1,53,1,1,0,0,1,0,0,1,0,0,0,13
3.46,775.1,1,51,1,1,0,0,0,1,0,1,0,1,1,9
0.23,266.12,1,58,1,1,0,0,0,0,1,1,0,0,0,10
2.88,1027.22,1,56,1,1,0,1,0,1,0,1,1,1,1,9
1.7,586.42,1,50,1,1,0,0,1,1,1,1,0,1,1,12
1.19,198.45,1,57,1,1,0,0,0,0,0,1,0,0,0,6
1.38,62.44,1,65,1,1,1,0,1,0,1,1,0,0,0,7
4.76,1081.13,1,50,1,1,0,0,0,1,1,1,0,1,1,15
1.98,454.28,1,51,1,1,1,0,0,1,0,1,0,1,1,12
0.26,109.38,1,60,1,1,0,0,1,0,0,1,0,0,0,3
2.09,75.9,1,56,1,1,0,0,0,0,1,1,0,0,0,15
4.51,87.17,1,67,1,1,0,0,0,0,1,1,0,0,0,12
1.78,2838.19,1,83,1,1,0,0,0,0,0,1,0,0,0,12
0.22,651.58,1,24,1,1,0,1,1,0,1,1,1,0,0,8
3.49,31758.37,1,23,1,0,1,1,1,1,1,1,1,1,1,6
2.86,508.95,1,25,1,1,0,0,0,0,1,1,0,0,0,1
1.68,1164.59,1,31,0,1,0,0,0,0,1,1,0,0,0,6
0.28,23.51,1,35,0,1,0,0,0,0,1,1,0,0,0,7
1.86,290.02,1,30,0,1,0,0,0,0,1,1,0,0,0,6
0.6,1528.83,1,31,1,1,0,0,0,0,1,1,0,0,0,4
0.93,3300.13,1,35,1,1,0,0,0,0,0,1,0,0,0,8
7.62,492.81,1,30,0,1,0,0,0,0,1,1,0,0,0,3
6.01,8932.06,1,30,0,1,0,0,0,0,1,1,0,0,0,6
15.69,4528.06,1,35,0,1,0,0,0,0,0,1,0,0,0,6
8.58,1662.85,1,34,0,1,0,0,0,0,1,1,0,0,0,4
0.46,19.29,1,29,1,1,0,0,0,0,0,1,0,0,0,7
3.32,1474.06,1,35,1,1,0,0,0,0,0,1,0,0,0,9
2.35,451.48,1,29,1,1,0,0,0,0,0,1,0,0,0,3
0.35,10.07,1,33,1,1,0,0,1,0,1,1,0,0,0,9
0.17,51.35,1,35,1,1,0,0,1,0,1,1,0,0,0,5
1.28,794.36,1,29,1,1,1,0,0,0,0,1,0,0,0,1
7.07,6543.26,1,35,1,1,0,0,1,1,1,1,0,1,1,7
3.5,1636.48,1,35,1,1,0,0,0,0,0,1,0,0,0,6
5.5,252.43,1,30,1,1,0,0,1,1,0,1,0,1,1,12
3.2,16136,1,34,1,1,1,0,1,1,1,1,0,1,1,9
3.63,1600.8,1,29,1,1,1,0,0,0,0,1,0,0,0,2
2.57,394.14,1,30,1,1,0,0,1,0,1,1,0,0,0,5
0.38,8.16,1,35,1,1,0,0,0,0,0,1,0,0,0,15
0.3,168.68,1,32,1,1,0,0,0,0,1,1,0,0,0,12
3.64,475.54,1,29,1,1,1,0,0,1,1,1,0,1,1,10
0.66,665.05,1,32,1,1,1,0,1,0,0,1,0,0,0,7
1.52,2660.98,1,30,1,1,0,1,0,0,1,1,1,0,0,9
2.54,2385.19,1,29,1,1,0,1,0,1,1,1,1,1,1,4
0.78,15.04,1,30,1,1,0,0,0,1,0,1,0,1,1,12
2.47,2466.83,1,33,1,1,1,0,0,1,0,1,0,1,1,8
2.03,7679.3,1,31,1,1,0,1,0,1,0,1,1,1,1,5
1.61,50.63,1,37,0,1,0,0,0,0,0,1,0,0,0,8
1.33,819.54,1,40,0,1,0,0,0,0,0,1,0,0,0,6
3.38,2090.36,1,45,0,1,0,0,0,0,0,1,0,0,0,9
17.26,11528.97,1,37,0,1,0,0,0,0,0,1,0,0,0,6
0.16,2.59,1,37,0,1,0,0,0,0,1,1,0,0,0,6
0.84,524.09,1,38,0,1,0,0,0,0,1,1,0,0,0,10
0.53,67.98,1,45,0,1,0,0,0,0,0,1,0,0,0,3
0.33,14.1,1,43,0,1,0,0,0,0,0,1,0,0,0,6
2.36,17.33,1,45,0,1,0,0,0,0,1,1,0,0,0,5
5.21,2200.72,1,41,0,1,0,0,0,0,0,1,0,0,0,9
1.68,1362.16,1,43,0,1,0,0,0,0,0,1,0,0,0,7
0.12,16.8,1,45,0,1,0,0,0,0,1,1,0,0,0,6
1.31,2758.03,1,42,0,1,0,0,0,0,1,1,0,0,0,8
7.16,3669.1,1,36,0,1,0,0,0,0,0,1,0,0,0,8
2.57,2584.36,1,39,0,1,0,0,0,0,0,1,0,0,0,7
5.84,1292.95,1,40,0,1,0,0,0,0,0,1,0,0,0,7
1.24,394.12,1,38,0,1,0,0,0,0,1,1,0,0,0,6
3.26,3502.96,1,44,0,1,0,0,0,0,1,1,0,0,0,6
0.95,1689.11,1,44,0,1,0,0,0,0,0,1,0,0,0,7
5.01,212.97,1,43,0,1,0,0,0,0,1,1,0,0,0,7
0.39,21.72,1,37,0,1,0,0,0,0,0,1,0,0,0,9
4.91,3522.7,1,41,0,1,0,0,0,0,1,1,0,0,0,5
0.05,1.7,1,37,0,1,0,0,0,0,1,1,0,0,0,8
1.98,118.92,1,39,0,1,0,0,0,0,0,1,0,0,0,6
2.06,221.86,1,43,0,1,0,0,0,0,0,1,0,0,0,9
1.56,56.43,1,42,0,1,0,0,0,0,0,1,0,0,0,8
21.04,9984.72,1,38,0,1,0,0,0,0,1,1,0,0,0,8
2.28,21071,0,45,1,0,1,1,1,1,1,1,1,1,1,5
0.85,1978.38,1,37,1,1,0,0,1,1,1,1,0,1,1,11
0.12,8.62,1,39,1,1,0,0,0,0,0,1,0,0,0,10
5.28,8680,1,43,1,1,0,0,1,0,1,1,0,0,0,14
3.2,754.03,1,42,1,1,0,1,0,1,1,1,1,1,1,8
2.12,4616.95,1,42,1,1,0,1,0,0,0,1,1,0,0,14
0.94,168.03,1,45,1,1,0,0,0,0,1,1,0,0,0,8
0.34,2.23,1,43,0,1,1,0,0,0,0,1,0,0,0,2
2.93,2465.44,1,37,1,1,0,0,0,1,0,1,0,1,1,8
0.38,15.01,1,36,1,1,0,0,0,1,1,1,0,1,1,8
3.97,10336.3,1,44,1,1,1,1,1,1,0,1,1,1,1,8
0.22,162.85,1,45,1,1,0,0,1,0,0,1,0,0,0,3
0.09,11.76,1,38,1,1,0,0,1,0,0,1,0,0,0,13
7.56,8138.58,1,44,1,1,0,1,0,0,1,1,1,0,0,12
2.06,1954.4,1,40,1,1,0,0,0,0,1,1,0,0,0,10
2.6,2403.37,1,45,1,1,0,0,0,0,0,1,0,0,0,10
2.15,1354.11,1,40,1,1,0,0,0,0,0,1,0,0,0,8
0.19,9.78,1,43,1,1,0,0,0,0,0,1,0,0,0,9
1.71,498.92,1,39,1,1,0,0,0,1,1,1,0,1,1,7
0.24,60.29,1,43,1,1,0,0,1,1,0,1,0,1,1,9
1.96,1168.87,1,44,1,1,0,0,0,0,0,1,0,0,0,9
6.08,4976.53,1,41,1,1,0,1,0,1,1,1,1,1,1,7
1.64,2998.04,1,36,1,1,1,0,0,1,0,1,0,1,1,10
2.38,753.2,1,40,1,1,0,0,0,0,1,1,0,0,0,9
